"Node1" "Node2" "level" "size"
"201" "SEMAPHORIN_INTERACTIONS" "SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION" "7" NA
"202" "SEMAPHORIN_INTERACTIONS" "CRMPS_IN_SEMA3A_SIGNALING" "7" NA
"203" "SEMAPHORIN_INTERACTIONS" "SEMA4D_IN_SEMAPHORIN_SIGNALING" "7" NA
"204" "SEMA4D_IN_SEMAPHORIN_SIGNALING" "SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION" "8" NA
"205" "SEMA4D_IN_SEMAPHORIN_SIGNALING" "SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE" "8" "20"
"206" "SEMAPHORIN_INTERACTIONS" "OTHER_SEMAPHORIN_INTERACTIONS" "7" NA
"207" "AXON_GUIDANCE" "L1CAM_INTERACTIONS" "6" NA
"208" "L1CAM_INTERACTIONS" "RECYCLING_PATHWAY_OF_L1" "7" "36"
"209" "L1CAM_INTERACTIONS" "INTERACTION_BETWEEN_L1_AND_ANKYRINS" "7" NA
"210" "L1CAM_INTERACTIONS" "SIGNAL_TRANSDUCTION_BY_L1" "7" NA
"211" "L1CAM_INTERACTIONS" "NEUROFASCIN_INTERACTIONS" "7" NA
"212" "AXON_GUIDANCE" "NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH" "6" "50"
"213" "NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH" "NCAM1_INTERACTIONS" "7" "30"
"214" "AXON_GUIDANCE" "SIGNALING_BY_ROBO_RECEPTORS" "6" "198"
"215" "SIGNALING_BY_ROBO_RECEPTORS" "ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING" "7" "8"
"216" "SIGNALING_BY_ROBO_RECEPTORS" "SLIT2_ROBO1_INCREASES_RHOA_ACTIVITY" "7" NA
"217" "SIGNALING_BY_ROBO_RECEPTORS" "REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS" "7" "158"
"218" "AXON_GUIDANCE" "RET_SIGNALING" "6" NA
"219" "AXON_GUIDANCE" "REELIN_SIGNALLING_PATHWAY" "6" NA
"220" "NERVOUS_SYSTEM_DEVELOPMENT" "EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION" "5" "22"
"221" "IN_REACTOME_HIERARCHIE" "METABOLISM" "3" NA
"222" "METABOLISM" "MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS" "4" NA
"223" "MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS" "ELECTRON_TRANSPORT_FROM_NADPH_TO_FERREDOXIN" "5" NA
"224" "METABOLISM" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "4" "166"
"225" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS." "5" NA
"226" "RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS." "FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING" "6" "18"
"227" "RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS." "MITOCHONDRIAL_UNCOUPLING" "6" NA
"228" "MITOCHONDRIAL_UNCOUPLING" "THE_FATTY_ACID_CYCLING_MODEL" "7" NA
"229" "MITOCHONDRIAL_UNCOUPLING" "THE_PROTON_BUFFERING_MODEL" "7" NA
"230" "MITOCHONDRIAL_UNCOUPLING" "OLEOYL_PHE_METABOLISM" "7" NA
"231" "RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS." "RESPIRATORY_ELECTRON_TRANSPORT" "6" "99"
"232" "RESPIRATORY_ELECTRON_TRANSPORT" "COMPLEX_I_BIOGENESIS" "7" "55"
"233" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "5" "47"
"234" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "PYRUVATE_METABOLISM" "6" "26"
"235" "PYRUVATE_METABOLISM" "REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX" "7" NA
"236" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "CITRIC_ACID_CYCLE_TCA_CYCLE" "6" "20"
"237" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "INTERCONVERSION_OF_2_OXOGLUTARATE_AND_2_HYDROXYGLUTARATE" "6" NA
"238" "METABOLISM" "REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE" "4" NA
"239" "METABOLISM" "INOSITOL_PHOSPHATE_METABOLISM" "4" "37"
"240" "INOSITOL_PHOSPHATE_METABOLISM" "SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL" "5" NA
"241" "INOSITOL_PHOSPHATE_METABOLISM" "SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL" "5" NA
"242" "INOSITOL_PHOSPHATE_METABOLISM" "SYNTHESIS_OF_IPS_IN_THE_NUCLEUS" "5" NA
"243" "INOSITOL_PHOSPHATE_METABOLISM" "SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL" "5" NA
"244" "INOSITOL_PHOSPHATE_METABOLISM" "SYNTHESIS_OF_IPS_IN_THE_ER_LUMEN" "5" NA
"245" "METABOLISM" "METABOLISM_OF_NUCLEOTIDES" "4" "81"
"246" "METABOLISM_OF_NUCLEOTIDES" "INTERCONVERSION_OF_NUCLEOTIDE_DI__AND_TRIPHOSPHATES" "5" NA
"247" "METABOLISM_OF_NUCLEOTIDES" "NUCLEOTIDE_CATABOLISM" "5" NA
"248" "NUCLEOTIDE_CATABOLISM" "PYRIMIDINE_CATABOLISM" "6" NA
"249" "NUCLEOTIDE_CATABOLISM" "PURINE_CATABOLISM" "6" NA
"250" "PURINE_CATABOLISM" "PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS" "7" NA
"251" "NUCLEOTIDE_CATABOLISM" "PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS" "6" "5"
"252" "METABOLISM_OF_NUCLEOTIDES" "NUCLEOTIDE_BIOSYNTHESIS" "5" NA
"253" "NUCLEOTIDE_BIOSYNTHESIS" "PYRIMIDINE_BIOSYNTHESIS" "6" NA
"254" "NUCLEOTIDE_BIOSYNTHESIS" "PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS" "6" "12"
"255" "METABOLISM_OF_NUCLEOTIDES" "NUCLEOTIDE_SALVAGE" "5" NA
"256" "NUCLEOTIDE_SALVAGE" "PYRIMIDINE_SALVAGE" "6" NA
"257" "NUCLEOTIDE_SALVAGE" "PURINE_SALVAGE" "6" NA
"258" "METABOLISM" "INTEGRATION_OF_ENERGY_METABOLISM" "4" "81"
"259" "INTEGRATION_OF_ENERGY_METABOLISM" "PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS" "5" NA
"260" "INTEGRATION_OF_ENERGY_METABOLISM" "GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION" "5" NA
"261" "GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION" "PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING" "6" "15"
"262" "INTEGRATION_OF_ENERGY_METABOLISM" "AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY" "5" NA
"263" "INTEGRATION_OF_ENERGY_METABOLISM" "INSULIN_EFFECTS_INCREASED_SYNTHESIS_OF_XYLULOSE_5_PHOSPHATE" "5" NA
"264" "INTEGRATION_OF_ENERGY_METABOLISM" "CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION" "5" NA
"265" "INTEGRATION_OF_ENERGY_METABOLISM" "REGULATION_OF_INSULIN_SECRETION" "5" "55"
"266" "REGULATION_OF_INSULIN_SECRETION" "GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION" "6" "30"
"267" "REGULATION_OF_INSULIN_SECRETION" "ACETYLCHOLINE_REGULATES_INSULIN_SECRETION" "6" NA
"268" "REGULATION_OF_INSULIN_SECRETION" "ADRENALINENORADRENALINE_INHIBITS_INSULIN_SECRETION" "6" NA
"269" "REGULATION_OF_INSULIN_SECRETION" "FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION" "6" NA
"270" "FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION" "INTRACELLULAR_METABOLISM_OF_FATTY_ACIDS_REGULATES_INSULIN_SECRETION" "7" NA
"271" "FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION" "FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION" "7" NA
"272" "METABOLISM" "METABOLISM_OF_PORPHYRINS" "4" NA
"273" "METABOLISM_OF_PORPHYRINS" "HEME_BIOSYNTHESIS" "5" NA
"274" "METABOLISM_OF_PORPHYRINS" "HEME_DEGRADATION" "5" NA
"275" "METABOLISM" "METABOLISM_OF_VITAMINS_AND_COFACTORS" "4" NA
"276" "METABOLISM_OF_VITAMINS_AND_COFACTORS" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "5" NA
"277" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM" "6" NA
"278" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "METABOLISM_OF_FOLATE_AND_PTERINES" "6" "13"
"279" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "BIOTIN_TRANSPORT_AND_METABOLISM" "6" NA
"280" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "NICOTINATE_METABOLISM" "6" NA
"281" "NICOTINATE_METABOLISM" "NICOTINAMIDE_SALVAGING" "7" NA
"282" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "VITAMIN_B1_THIAMIN_METABOLISM" "6" NA
"283" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "VITAMIN_C_ASCORBATE_METABOLISM" "6" NA
"284" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "VITAMIN_B2_RIBOFLAVIN_METABOLISM" "6" NA
"285" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "VITAMIN_B5_PANTOTHENATE_METABOLISM" "6" NA
"286" "VITAMIN_B5_PANTOTHENATE_METABOLISM" "COENZYME_A_BIOSYNTHESIS" "7" NA
"287" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "MOLYBDENUM_COFACTOR_BIOSYNTHESIS" "6" NA
"288" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "VITAMINS_B6_ACTIVATION_TO_PYRIDOXAL_PHOSPHATE" "6" NA
"289" "METABOLISM_OF_VITAMINS_AND_COFACTORS" "METABOLISM_OF_FAT_SOLUBLE_VITAMINS" "5" NA
"290" "METABOLISM_OF_FAT_SOLUBLE_VITAMINS" "METABOLISM_OF_VITAMIN_K" "6" NA
"291" "METABOLISM_OF_FAT_SOLUBLE_VITAMINS" "VITAMIN_E" "6" NA
"292" "METABOLISM_OF_FAT_SOLUBLE_VITAMINS" "RETINOID_METABOLISM_AND_TRANSPORT" "6" NA
"293" "METABOLISM_OF_VITAMINS_AND_COFACTORS" "METABOLISM_OF_COFACTORS" "5" "16"
"294" "METABOLISM_OF_COFACTORS" "TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION" "6" "7"
"295" "METABOLISM_OF_COFACTORS" "UBIQUINOL_BIOSYNTHESIS" "6" NA
"296" "METABOLISM_OF_COFACTORS" "NADPH_REGENERATION" "6" NA
"297" "METABOLISM" "METABOLISM_OF_NITRIC_OXIDE__NOS3_ACTIVATION_AND_REGULATION" "4" NA
"298" "METABOLISM_OF_NITRIC_OXIDE__NOS3_ACTIVATION_AND_REGULATION" "ENOS_ACTIVATION" "5" NA
"299" "METABOLISM_OF_NITRIC_OXIDE__NOS3_ACTIVATION_AND_REGULATION" "NOSTRIN_MEDIATED_ENOS_TRAFFICKING" "5" NA
"300" "METABOLISM_OF_NITRIC_OXIDE__NOS3_ACTIVATION_AND_REGULATION" "NOSIP_MEDIATED_ENOS_TRAFFICKING" "5" NA
"301" "METABOLISM" "BIOLOGICAL_OXIDATIONS" "4" "127"
"302" "BIOLOGICAL_OXIDATIONS" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "5" NA
"303" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "METHYLATION" "6" NA
"304" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "ACETYLATION" "6" NA
"305" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES" "6" NA
"306" "CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES" "TRANSPORT_AND_SYNTHESIS_OF_PAPS" "7" NA
"307" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "AMINO_ACID_CONJUGATION" "6" NA
"308" "AMINO_ACID_CONJUGATION" "CONJUGATION_OF_CARBOXYLIC_ACIDS" "7" NA
"309" "CONJUGATION_OF_CARBOXYLIC_ACIDS" "CONJUGATION_OF_SALICYLATE_WITH_GLYCINE" "8" NA
"310" "CONJUGATION_OF_CARBOXYLIC_ACIDS" "CONJUGATION_OF_BENZOATE_WITH_GLYCINE" "8" NA
"311" "CONJUGATION_OF_CARBOXYLIC_ACIDS" "CONJUGATION_OF_PHENYLACETATE_WITH_GLUTAMINE" "8" NA
"312" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "GLUCURONIDATION" "6" NA
"313" "GLUCURONIDATION" "FORMATION_OF_THE_ACTIVE_COFACTOR_UDP_GLUCURONATE" "7" NA
"314" "PHASE_II___CONJUGATION_OF_COMPOUNDS" "GLUTATHIONE_CONJUGATION" "6" NA
"315" "GLUTATHIONE_CONJUGATION" "GLUTATHIONE_SYNTHESIS_AND_RECYCLING" "7" NA
"316" "BIOLOGICAL_OXIDATIONS" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "5" NA
"317" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "AMINE_OXIDASE_REACTIONS" "6" NA
"318" "AMINE_OXIDASE_REACTIONS" "BIOGENIC_AMINES_ARE_OXIDATIVELY_DEAMINATED_TO_ALDEHYDES_BY_MAOA_AND_MAOB" "7" NA
"319" "AMINE_OXIDASE_REACTIONS" "PAOS_OXIDISE_POLYAMINES_TO_AMINES" "7" NA
"320" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "COX_REACTIONS" "6" NA
"321" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "6" NA
"322" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "VITAMINS" "7" "5"
"323" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "FATTY_ACIDS" "7" NA
"324" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "MISCELLANEOUS_SUBSTRATES" "7" NA
"325" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "ENDOGENOUS_STEROLS" "7" NA
"326" "ENDOGENOUS_STEROLS" "STEROLS_ARE_12_HYDROXYLATED_BY_CYP8B1" "8" NA
"327" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "EICOSANOIDS" "7" NA
"328" "CYTOCHROME_P450___ARRANGED_BY_SUBSTRATE_TYPE" "XENOBIOTICS" "7" NA
"329" "XENOBIOTICS" "AROMATIC_AMINES_CAN_BE_N_HYDROXYLATED_OR_N_DEALKYLATED_BY_CYP1A2" "8" NA
"330" "XENOBIOTICS" "CYP2E1_REACTIONS" "8" NA
"331" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "FMO_OXIDISES_NUCLEOPHILES" "6" NA
"332" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "ETHANOL_OXIDATION" "6" NA
"333" "PHASE_I___FUNCTIONALIZATION_OF_COMPOUNDS" "ARYL_HYDROCARBON_RECEPTOR_SIGNALLING" "6" NA
"334" "BIOLOGICAL_OXIDATIONS" "AFLATOXIN_ACTIVATION_AND_DETOXIFICATION" "5" NA
"335" "METABOLISM" "ABACAVIR_TRANSPORT_AND_METABOLISM" "4" NA
"336" "ABACAVIR_TRANSPORT_AND_METABOLISM" "ABACAVIR_TRANSMEMBRANE_TRANSPORT" "5" NA
"337" "ABACAVIR_TRANSPORT_AND_METABOLISM" "ABACAVIR_METABOLISM" "5" NA
"338" "METABOLISM" "METABOLISM_OF_LIPIDS" "4" "524"
"339" "METABOLISM_OF_LIPIDS" "PHOSPHOLIPID_METABOLISM" "5" NA
"340" "PHOSPHOLIPID_METABOLISM" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "6" NA
"341" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELLING_OF_PC" "7" NA
"342" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELING_OF_CL" "7" NA
"343" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELLING_OF_PS" "7" NA
"344" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELLING_OF_PE" "7" NA
"345" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG" "7" NA
"346" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELLING_OF_PI" "7" NA
"347" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "ACYL_CHAIN_REMODELLING_OF_PG" "7" NA
"348" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_CL" "7" NA
"349" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PS" "7" NA
"350" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "HYDROLYSIS_OF_LPC" "7" NA
"351" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PG" "7" NA
"352" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "HYDROLYSIS_OF_LPE" "7" NA
"353" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PA" "7" NA
"354" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PC" "7" NA
"355" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "PI_AND_PC_TRANSPORT_BETWEEN_ER_AND_GOLGI_MEMBRANES" "7" NA
"356" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PE" "7" NA
"357" "GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" "SYNTHESIS_OF_PI" "7" NA
"358" "PHOSPHOLIPID_METABOLISM" "PI_METABOLISM" "6" NA
"359" "PI_METABOLISM" "PI_AND_PC_TRANSPORT_BETWEEN_ER_AND_GOLGI_MEMBRANES" "7" NA
"360" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE" "7" NA
"361" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE" "7" NA
"362" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE" "7" NA
"363" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE" "7" NA
"364" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE" "7" NA
"365" "PI_METABOLISM" "GLYCEROPHOSPHOLIPID_CATABOLISM" "7" NA
"366" "PI_METABOLISM" "SYNTHESIS_OF_PIPS_IN_THE_NUCLEUS" "7" NA
"367" "METABOLISM_OF_LIPIDS" "REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA" "5" NA
"368" "METABOLISM_OF_LIPIDS" "SPHINGOLIPID_METABOLISM" "5" NA
"369" "SPHINGOLIPID_METABOLISM" "SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS" "6" NA
"370" "SPHINGOLIPID_METABOLISM" "GLYCOSPHINGOLIPID_METABOLISM" "6" NA
"371" "METABOLISM_OF_LIPIDS" "KETONE_BODY_METABOLISM" "5" NA
"372" "KETONE_BODY_METABOLISM" "UTILIZATION_OF_KETONE_BODIES" "6" NA
"373" "KETONE_BODY_METABOLISM" "SYNTHESIS_OF_KETONE_BODIES" "6" NA
"374" "METABOLISM_OF_LIPIDS" "WAX_AND_PLASMALOGEN_BIOSYNTHESIS" "5" NA
"375" "WAX_AND_PLASMALOGEN_BIOSYNTHESIS" "PLASMALOGEN_BIOSYNTHESIS" "6" NA
"376" "WAX_AND_PLASMALOGEN_BIOSYNTHESIS" "WAX_BIOSYNTHESIS" "6" NA
"377" "METABOLISM_OF_LIPIDS" "METABOLISM_OF_STEROIDS" "5" NA
"378" "METABOLISM_OF_STEROIDS" "REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF" "6" NA
"379" "METABOLISM_OF_STEROIDS" "CHOLESTEROL_BIOSYNTHESIS" "6" NA
"380" "CHOLESTEROL_BIOSYNTHESIS" "CHOLESTEROL_BIOSYNTHESIS_VIA_DESMOSTEROL" "7" NA
"381" "CHOLESTEROL_BIOSYNTHESIS" "CHOLESTEROL_BIOSYNTHESIS_VIA_LATHOSTEROL" "7" NA
"382" "METABOLISM_OF_STEROIDS" "BILE_ACID_AND_BILE_SALT_METABOLISM" "6" NA
"383" "BILE_ACID_AND_BILE_SALT_METABOLISM" "RECYCLING_OF_BILE_ACIDS_AND_SALTS" "7" NA
"384" "BILE_ACID_AND_BILE_SALT_METABOLISM" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "7" NA
"385" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL" "8" NA
"386" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL" "8" NA
"387" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL" "8" NA
"388" "METABOLISM_OF_STEROIDS" "METABOLISM_OF_STEROID_HORMONES" "6" NA
"389" "METABOLISM_OF_STEROID_HORMONES" "ANDROGEN_BIOSYNTHESIS" "7" NA
"390" "METABOLISM_OF_STEROID_HORMONES" "ESTROGEN_BIOSYNTHESIS" "7" NA
"391" "METABOLISM_OF_STEROID_HORMONES" "MINERALOCORTICOID_BIOSYNTHESIS" "7" NA
"392" "METABOLISM_OF_STEROID_HORMONES" "GLUCOCORTICOID_BIOSYNTHESIS" "7" "4"
"393" "METABOLISM_OF_STEROID_HORMONES" "PREGNENOLONE_BIOSYNTHESIS" "7" NA
"394" "METABOLISM_OF_STEROIDS" "VITAMIN_D_CALCIFEROL_METABOLISM" "6" NA
"395" "METABOLISM_OF_LIPIDS" "LIPID_PARTICLE_ORGANIZATION" "5" NA
"396" "METABOLISM_OF_LIPIDS" "FATTY_ACID_METABOLISM" "5" NA
"397" "FATTY_ACID_METABOLISM" "CARNITINE_METABOLISM" "6" NA
"398" "FATTY_ACID_METABOLISM" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "6" NA
"399" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "LINOLEIC_ACID_LA_METABOLISM" "7" NA
"400" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "ALPHA_LINOLENIC_ACID_ALA_METABOLISM" "7" NA
"401" "FATTY_ACID_METABOLISM" "ARACHIDONIC_ACID_METABOLISM" "6" NA
"402" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET" "7" NA
"403" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS" "7" NA
"404" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX" "7" NA
"405" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_HEPOXILINS_HX_AND_TRIOXILINS_TRX" "7" NA
"406" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES" "7" NA
"407" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES" "7" NA
"408" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE" "7" NA
"409" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX" "7" "8"
"410" "FATTY_ACID_METABOLISM" "PEROXISOMAL_LIPID_METABOLISM" "6" NA
"411" "PEROXISOMAL_LIPID_METABOLISM" "ALPHA_OXIDATION_OF_PHYTANATE" "7" NA
"412" "PEROXISOMAL_LIPID_METABOLISM" "BETA_OXIDATION_OF_PRISTANOYL_COA" "7" NA
"413" "PEROXISOMAL_LIPID_METABOLISM" "BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS" "7" NA
"414" "FATTY_ACID_METABOLISM" "FATTY_ACYL_COA_BIOSYNTHESIS" "6" NA
"415" "FATTY_ACYL_COA_BIOSYNTHESIS" "SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS" "7" NA
"416" "FATTY_ACID_METABOLISM" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "6" NA
"417" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "PROPIONYL_COA_CATABOLISM" "7" NA
"418" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "7" NA
"419" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_MYRISTOYL_COA_TO_LAUROYL_COA" "8" NA
